ID,Fullname,City
4167,Eox Xoe,Leeds
4168,Eox Xoe,Strasbourg
4169,Eox Xoe,Paramaribo
4170,Eox Xoe,Suva
4171,Eox Xoe,Bridgetown
4172,Eox Xoe,Cuiabá
4173,Eox Xoe,Alofi
4174,Eox Xoe,Vaduz
4175,Eox Xoe,La Serena
4176,Eox Xoe,Fairbanks
4177,Eox Xoe,Gangtok
4178,Eox Xoe,Surabaya
4179,Eox Xoe,Enugu
4180,Eox Xoe,St. John's
4181,Eox Xoe,Brisbane
4182,Eox Xoe,Aberdeen
4183,Eox Xoe,Tegucigalpa
4184,Eox Xoe,Casablanca
4185,Eox Xoe,Singapore
4186,Eox Xoe,Gibraltar
4187,Eox Xoe,Chicago
4188,Eox Xoe,Dushanbe
4189,Eox Xoe,Iloilo City
4190,Eox Xoe,Andorra la Vella
4191,Eox Xoe,Kuwait City
4192,Eox Xoe,Maseru
4193,Eox Xoe,Newcastle
4194,Eox Xoe,Amritsar
4195,Eox Xoe,Mata-Utu
4196,Eox Xoe,Baghdad
4197,Eox Xoe,Rawalpindi
4198,Eox Xoe,St. George's
4199,Eox Xoe,Cuiabá
4200,Eox Xoe,Papeete
4201,Eox Xoe,Dededo
4202,Eox Xoe,Dodoma
4203,Eox Xoe,Porto
4204,Eox Xoe,Ciudad del Este
4205,Eox Xoe,Abu Dhabi
4206,Eox Xoe,Mecca
4207,Eox Xoe,Cairo
4208,Eox Xoe,Nizhny Novgorod
4209,Eox Xoe,Port Louis
4210,Eox Xoe,Maracaibo
4211,Eox Xoe,Road Town
4212,Eox Xoe,Hat Yai
4213,Eox Xoe,Kraków
4214,Eox Xoe,Changchun
4215,Eox Xoe,Milwaukee
4216,Eox Xoe,Asmara
4217,Eox Xoe,Yaoundé
4218,Eox Xoe,São José dos Campos
4219,Eox Xoe,Kharkiv
4220,Eox Xoe,Cairo
4221,Eox Xoe,Lviv
4222,Eox Xoe,Bamako
4223,Eox Xoe,Rosario
4224,Eox Xoe,Incheon
4225,Eox Xoe,London
4226,Eox Xoe,Whitehorse
4227,Eox Xoe,Cali
4228,Eox Xoe,Asunción
4229,Eox Xoe,Geelong
4230,Eox Xoe,Shillong
4231,Eox Xoe,Osaka
4232,Eox Xoe,Monterrey
4233,Eox Xoe,Auckland
4234,Eox Xoe,Dresden
4235,Eox Xoe,Valparaíso
4236,Eox Xoe,Port Blair
4237,Eox Xoe,Vilnius
4238,Eox Xoe,Majuro
4239,Eox Xoe,Dunedin
4240,Eox Xoe,Abidjan
4241,Eox Xoe,South Tarawa
4242,Eox Xoe,Kinshasa
4243,Eox Xoe,Dalian
4244,Eox Xoe,Da Nang
4245,Eox Xoe,Bangalore
4246,Eox Xoe,Virginia Beach
4247,Eox Xoe,Weno
4248,Eox Xoe,Port Blair
4249,Eox Xoe,Chengdu
4250,Eox Xoe,Nakhon Ratchasima
4251,Eox Xoe,Melbourne
4252,Eox Xoe,Dallas
4253,Eox Xoe,Bilbao
4254,Eox Xoe,Beirut
4255,Eox Xoe,Bangalore
4256,Eox Xoe,Guadalajara
4257,Eox Xoe,Palma
4258,Eox Xoe,Dallas
4259,Eox Xoe,Melekeok
4260,Eox Xoe,Serekunda
4261,Eox Xoe,Bandung
4262,Eox Xoe,Vientiane
4263,Eox Xoe,Port Vila
4264,Eox Xoe,Puebla
4265,Eox Xoe,Aarhus
4266,Eox Xoe,Cartagena
4267,Eox Xoe,Salzburg
4268,Eox Xoe,Taichung
4269,Eox Xoe,Baghdad
4270,Eox Xoe,Malabo
4271,Eox Xoe,Castries
4272,Eox Xoe,Tampa
4273,Eox Xoe,Gaborone
4274,Eox Xoe,Minneapolis
4275,Eox Xoe,Magadan
4276,Eox Xoe,Koror
4277,Eox Xoe,Ambon
4278,Eox Xoe,Providence
4279,Eox Xoe,Santiago de Cuba
4280,Eox Xoe,Santiago de Cuba
4281,Eox Xoe,Bamako
4282,Eox Xoe,Montreal
4283,Eox Xoe,Vladivostok
4284,Eox Xoe,Luxor
4285,Eox Xoe,Zamboanga City
4286,Eox Xoe,Osaka
4287,Eox Xoe,Aberdeen
4288,Eox Xoe,Mendoza
4289,Eox Xoe,Srinagar
4290,Eox Xoe,Pune
4291,Eox Xoe,Shenzhen
4292,Eox Xoe,New Orleans
4293,Eox Xoe,Montreal
4294,Eox Xoe,Brisbane
4295,Eox Xoe,Bergen
4296,Eox Xoe,Fredericton
4297,Eox Xoe,Baghdad
4298,Eox Xoe,Providence
4299,Eox Xoe,Wonsan
4300,Eox Xoe,Harare
4301,Eox Xoe,St. George's
4302,Eox Xoe,Moroni
4303,Eox Xoe,Dushanbe
4304,Eox Xoe,Zagreb
4305,Eox Xoe,Juneau
4306,Eox Xoe,Jayapura
4307,Eox Xoe,Douala
4308,Eox Xoe,Port Said
4309,Eox Xoe,Kano
4310,Eox Xoe,Toulouse
4311,Eox Xoe,Liverpool
4312,Eox Xoe,Düsseldorf
4313,Eox Xoe,Iquitos
4314,Eox Xoe,Ho Chi Minh City
4315,Eox Xoe,Wichita
4316,Eox Xoe,Chuí
4317,Eox Xoe,Iquique
4318,Eox Xoe,Majuro
4319,Eox Xoe,Surat Thani
4320,Eox Xoe,Weno
4321,Eox Xoe,Salzburg
4322,Eox Xoe,Los Angeles
4323,Eox Xoe,San Antonio
4324,Eox Xoe,Cairns
4325,Eox Xoe,Pyongyang
4326,Eox Xoe,Calama
4327,Eox Xoe,Ushuaia
4328,Eox Xoe,Glasgow
4329,Eox Xoe,Vladivostok
4330,Eox Xoe,Fort-de-France
4331,Eox Xoe,Lima
4332,Eox Xoe,Novosibirsk
4333,Eox Xoe,Quezon City
4334,Eox Xoe,Enugu
4335,Eox Xoe,Sukhumi
4336,Eox Xoe,Iloilo City
4337,Eox Xoe,Columbus
4338,Eox Xoe,Miri
4339,Eox Xoe,Hamburg
4340,Eox Xoe,Bridgetown
4341,Eox Xoe,Norilsk
4342,Eox Xoe,Phoenix
4343,Eox Xoe,Assis
4344,Eox Xoe,Macau
4345,Eox Xoe,Yamoussoukro
4346,Eox Xoe,Yangon
4347,Eox Xoe,Tórshavn
4348,Eox Xoe,San Diego
4349,Eox Xoe,Melbourne
4350,Eox Xoe,Charlotte
4351,Eox Xoe,Road Town
4352,Eox Xoe,Maracaibo
4353,Eox Xoe,Guatemala City
4354,Eox Xoe,Innsbruck
4355,Eox Xoe,Chiang Mai
4356,Eox Xoe,Kandahar
4357,Eox Xoe,Dushanbe
4358,Eox Xoe,Austin
4359,Eox Xoe,Alexandria
4360,Eox Xoe,Damascus
4361,Eox Xoe,Koror
4362,Eox Xoe,Port Moresby
4363,Eox Xoe,San Juan
4364,Eox Xoe,Louisville
4365,Eox Xoe,Kingstown
4366,Eox Xoe,Helsinki
4367,Eox Xoe,Cleveland
4368,Eox Xoe,Guwahati
4369,Eox Xoe,Boston
4370,Eox Xoe,San Fernando
4371,Eox Xoe,Guangzhou
4372,Eox Xoe,Blantyre
4373,Eox Xoe,Ibadan
4374,Eox Xoe,Mumbai
4375,Eox Xoe,Birmingham
4376,Eox Xoe,Tehran
4377,Eox Xoe,Paris
4378,Eox Xoe,Saint John
4379,Eox Xoe,Ciudad del Este
4380,Eox Xoe,Zürich
4381,Eox Xoe,Nantes
4382,Eox Xoe,Milan
4383,Eox Xoe,City of San Marino
4384,Eox Xoe,Port Vila
4385,Eox Xoe,Boston
4386,Eox Xoe,Gdańsk
4387,Eox Xoe,Milan
4388,Eox Xoe,Nashville
4389,Eox Xoe,Kaohsiung
4390,Eox Xoe,Tijuana
4391,Eox Xoe,Cape Town
4392,Eox Xoe,Miami
4393,Eox Xoe,Phnom Penh
4394,Eox Xoe,Pattaya
4395,Eox Xoe,Saint Petersburg
4396,Eox Xoe,Montreal
4397,Eox Xoe,Hyderabad
4398,Eox Xoe,Pittsburgh
4399,Eox Xoe,São José dos Campos
4400,Eox Xoe,Omdurman
4401,Eox Xoe,Nanjing
4402,Eox Xoe,Nouakchott
4403,Eox Xoe,Yogyakarta (city)
4404,Eox Xoe,Tunis
4405,Eox Xoe,Ushuaia
4406,Eox Xoe,Pristina
4407,Eox Xoe,Kunming
4408,Eox Xoe,Suez
4409,Eox Xoe,Jamestown
4410,Eox Xoe,Tokyo
4411,Eox Xoe,Geelong
4412,Eox Xoe,Dakar
4413,Eox Xoe,Saipan
4414,Eox Xoe,Istanbul
4415,Eox Xoe,Recife
4416,Eox Xoe,Manila
4417,Eox Xoe,Manaus
4418,Eox Xoe,St. Louis
4419,Eox Xoe,Palembang
4420,Eox Xoe,Cardiff
4421,Eox Xoe,Cleveland
4422,Eox Xoe,Porto Velho
4423,Eox Xoe,Veracruz
4424,Eox Xoe,Rabi Island
4425,Eox Xoe,Freetown
4426,Eox Xoe,Porto-Novo
4427,Eox Xoe,Baghdad
4428,Eox Xoe,Hangzhou
4429,Eox Xoe,Wollongong
4430,Eox Xoe,Malé
4431,Eox Xoe,Minsk
4432,Eox Xoe,Adak
4433,Eox Xoe,Cockburn Town
4434,Eox Xoe,Omdurman
4435,Eox Xoe,Lahore
4436,Eox Xoe,Chennai
4437,Eox Xoe,Bangalore
4438,Eox Xoe,Horta (Azores)
4439,Eox Xoe,Majuro
4440,Eox Xoe,Daegu
4441,Eox Xoe,Fredericton
4442,Eox Xoe,Xining
4443,Eox Xoe,Islamabad
4444,Eox Xoe,Pekanbaru
4445,Eox Xoe,Jaipur
4446,Eox Xoe,Naples
4447,Eox Xoe,Kaesong
4448,Eox Xoe,Aberdeen
4449,Eox Xoe,Guadalajara
4450,Eox Xoe,Buenos Aires
4451,Eox Xoe,Tucson
4452,Eox Xoe,Manaus
4453,Eox Xoe,Malacca Town
4454,Eox Xoe,Lilongwe
4455,Eox Xoe,Alor Star
4456,Eox Xoe,Maceió
4457,Eox Xoe,Mérida
4458,Eox Xoe,Athens
4459,Eox Xoe,Wuhan
4460,Eox Xoe,Nicosia
4461,Eox Xoe,Wellington
4462,Eox Xoe,Almaty
4463,Eox Xoe,Chiang Mai
4464,Eox Xoe,Anadyr (town)
4465,Eox Xoe,Bandung
4466,Eox Xoe,Djibouti (city)
4467,Eox Xoe,Columbus
4468,Eox Xoe,İzmir
4469,Eox Xoe,Zagreb
4470,Eox Xoe,Portland
4471,Eox Xoe,Chicago
4472,Eox Xoe,Chennai
4473,Eox Xoe,Strasbourg
4474,Eox Xoe,Zürich
4475,Eox Xoe,Virginia Beach
4476,Eox Xoe,Tirana
4477,Eox Xoe,Tel Aviv
4478,Eox Xoe,Niamey
4479,Eox Xoe,Changchun
4480,Eox Xoe,Johannesburg
4481,Eox Xoe,Paris
4482,Eox Xoe,Phoenix
4483,Eox Xoe,San Antonio
4484,Eox Xoe,Abuja
4485,Eox Xoe,Ilhéus
4486,Eox Xoe,Hilo
4487,Eox Xoe,Maputo
4488,Eox Xoe,Geneva
4489,Eox Xoe,Gaborone
4490,Eox Xoe,Tampere
4491,Eox Xoe,Fort-de-France
4492,Eox Xoe,Manila
4493,Eox Xoe,Split (city)
4494,Eox Xoe,Thimphu
4495,Eox Xoe,San Diego
4496,Eox Xoe,Antananarivo
4497,Eox Xoe,Birmingham
4498,Eox Xoe,Adak
4499,Eox Xoe,Rockhampton
4500,Eox Xoe,Malacca Town
4501,Eox Xoe,Freetown
4502,Eox Xoe,Pago Pago
4503,Eox Xoe,Mashhad
4504,Eox Xoe,Belize City
4505,Eox Xoe,Hargeisa
4506,Eox Xoe,Manaus
4507,Eox Xoe,Nukuʻalofa
4508,Eox Xoe,Doha
4509,Eox Xoe,Kabul
4510,Eox Xoe,Skopje
4511,Eox Xoe,Rosario
4512,Eox Xoe,Darwin
4513,Eox Xoe,Brisbane
4514,Eox Xoe,Udon Thani
4515,Eox Xoe,Abu Dhabi
4516,Eox Xoe,Hobart
4517,Eox Xoe,Iquique
4518,Eox Xoe,Dibrugarh
4519,Eox Xoe,Yaren District
4520,Eox Xoe,Guadalajara
4521,Eox Xoe,Mérida
4522,Eox Xoe,Okinawa
4523,Eox Xoe,Udon Thani
4524,Eox Xoe,Ponta Delgada
4525,Eox Xoe,Thiès
4526,Eox Xoe,Denpasar
4527,Eox Xoe,Las Palmas de Gran Canaria
4528,Eox Xoe,San Salvador
4529,Eox Xoe,Linz
4530,Eox Xoe,Hilo
4531,Eox Xoe,Bandar Seri Begawan
4532,Eox Xoe,Helsinki
4533,Eox Xoe,Brussels
4534,Eox Xoe,San José
4535,Eox Xoe,Nashville
4536,Eox Xoe,Philadelphia
4537,Eox Xoe,Chicago
4538,Eox Xoe,Shijiazhuang
4539,Eox Xoe,Las Palmas de Gran Canaria
4540,Eox Xoe,Madrid
4541,Eox Xoe,Austin
4542,Eox Xoe,St. Louis
4543,Eox Xoe,Belize City
4544,Eox Xoe,Brikama
4545,Eox Xoe,Marrakech
4546,Eox Xoe,Mexicali
4547,Eox Xoe,Taiyuan
4548,Eox Xoe,Edmonton
4549,Eox Xoe,Fukuoka
4550,Eox Xoe,Kaohsiung
4551,Eox Xoe,Astana
4552,Eox Xoe,Balikpapan
4553,Eox Xoe,Campinas
4554,Eox Xoe,Nice
4555,Eox Xoe,Chittagong
4556,Eox Xoe,Fort-de-France
4557,Eox Xoe,Nicosia
4558,Eox Xoe,Antofagasta
4559,Eox Xoe,Shenyang
4560,Eox Xoe,Monaco
4561,Eox Xoe,George Town
4562,Eox Xoe,San José
4563,Eox Xoe,Guatemala City
4564,Eox Xoe,Nagpur
4565,Eox Xoe,Charlottetown
4566,Eox Xoe,Melbourne
4567,Eox Xoe,Stuttgart
4568,Eox Xoe,Gangtok
4569,Eox Xoe,Rabi Island
4570,Eox Xoe,Amritsar
4571,Eox Xoe,Chiang Mai
4572,Eox Xoe,Cali
4573,Eox Xoe,Surat Thani
4574,Eox Xoe,Minneapolis
4575,Eox Xoe,Pretoria
4576,Eox Xoe,Cuiabá
4577,Eox Xoe,Jamestown
4578,Eox Xoe,Basra
4579,Eox Xoe,Casablanca
4580,Eox Xoe,Charlotte
4581,Eox Xoe,Cockburn Town
4582,Eox Xoe,Davao City
4583,Eox Xoe,Assis
4584,Eox Xoe,Tagbilaran
4585,Eox Xoe,Porto
4586,Eox Xoe,Vilnius
4587,Eox Xoe,Yellowknife
4588,Eox Xoe,Sarajevo
4589,Eox Xoe,Fort-de-France
4590,Eox Xoe,Split (city)
4591,Eox Xoe,Amman
4592,Eox Xoe,Riga
4593,Eox Xoe,Whitehorse
4594,Eox Xoe,Libreville
4595,Eox Xoe,Alexandria
4596,Eox Xoe,Hamilton
4597,Eox Xoe,Semarang
4598,Eox Xoe,Lisbon
4599,Eox Xoe,Cartagena
4600,Eox Xoe,Toulouse
4601,Eox Xoe,Niamey
4602,Eox Xoe,Santiago de Cuba
4603,Eox Xoe,Port Louis
4604,Eox Xoe,Pelotas
4605,Eox Xoe,Tampere
4606,Eox Xoe,Fairbanks
4607,Eox Xoe,Shillong
4608,Eox Xoe,Brisbane
4609,Eox Xoe,Budapest
4610,Eox Xoe,Port Vila
4611,Eox Xoe,Las Palmas de Gran Canaria
4612,Eox Xoe,Maputo
4613,Eox Xoe,Kunming
4614,Eox Xoe,Lyon
4615,Eox Xoe,Davao City
4616,Eox Xoe,La Paz
4617,Eox Xoe,New Delhi
4618,Eox Xoe,Enugu
4619,Eox Xoe,Gangtok
4620,Eox Xoe,Alofi
4621,Eox Xoe,Ilhéus
4622,Eox Xoe,Kuwait City
4623,Eox Xoe,Pune
4624,Eox Xoe,Vaduz
4625,Eox Xoe,Anchorage
4626,Eox Xoe,Honiara
4627,Eox Xoe,Belgrade
4628,Eox Xoe,Casablanca
4629,Eox Xoe,Surat Thani
4630,Eox Xoe,Kunming
4631,Eox Xoe,Guatemala City
4632,Eox Xoe,Manzini
4633,Eox Xoe,Ambon
4634,Eox Xoe,City of Halifax
4635,Eox Xoe,Almaty
4636,Eox Xoe,Moroni
4637,Eox Xoe,Philadelphia
4638,Eox Xoe,Sacramento
4639,Eox Xoe,Namangan
4640,Eox Xoe,Apia
4641,Eox Xoe,Tamale
4642,Eox Xoe,Cairo
4643,Eox Xoe,Vienna
4644,Eox Xoe,Sana'a
4645,Eox Xoe,Ulan Bator
4646,Eox Xoe,Tijuana
4647,Eox Xoe,Amman
4648,Eox Xoe,Livingstone
4649,Eox Xoe,Melbourne
4650,Eox Xoe,Wuhan
4651,Eox Xoe,Phuket (city)
4652,Eox Xoe,New York City
4653,Eox Xoe,Honolulu
4654,Eox Xoe,Cartagena
4655,Eox Xoe,Winnipeg
4656,Eox Xoe,Santo Domingo
4657,Eox Xoe,Santiago
4658,Eox Xoe,Yaoundé
4659,Eox Xoe,Whitehorse
4660,Eox Xoe,Dushanbe
4661,Eox Xoe,Tallinn
4662,Eox Xoe,Tripoli
4663,Eox Xoe,Yaren District
4664,Eox Xoe,Palma
4665,Eox Xoe,Manchester
4666,Eox Xoe,Roseau
4667,Eox Xoe,Banjul
4668,Eox Xoe,Gaza
4669,Eox Xoe,Mecca
4670,Eox Xoe,Saint-Pierre
4671,Eox Xoe,Jerusalem
4672,Eox Xoe,Pattaya
4673,Eox Xoe,Los Angeles
4674,Eox Xoe,Tórshavn
4675,Eox Xoe,Harare
4676,Eox Xoe,Astana
4677,Eox Xoe,Pago Pago
4678,Eox Xoe,Lilongwe
4679,Eox Xoe,The Valley
4680,Eox Xoe,Port Louis
4681,Eox Xoe,Omsk
4682,Eox Xoe,Saint-Pierre
4683,Eox Xoe,Thiès
4684,Eox Xoe,Padang
4685,Eox Xoe,Odessa
4686,Eox Xoe,Guatemala City
4687,Eox Xoe,Innsbruck
4688,Eox Xoe,Changchun
4689,Eox Xoe,Mogadishu
4690,Eox Xoe,Okinawa
4691,Eox Xoe,Graz
4692,Eox Xoe,Malmö
4693,Eox Xoe,Charlotte
4694,Eox Xoe,Pune
4695,Eox Xoe,Fort-de-France
4696,Eox Xoe,Macau
4697,Eox Xoe,Novosibirsk
4698,Eox Xoe,Tbilisi
4699,Eox Xoe,Birkirkara
4700,Eox Xoe,Pattaya
4701,Eox Xoe,Ahmedabad
4702,Eox Xoe,Stockholm
4703,Eox Xoe,Dongguan
4704,Eox Xoe,Geelong
4705,Eox Xoe,Gibraltar
4706,Eox Xoe,Stockholm
4707,Eox Xoe,Glasgow
4708,Eox Xoe,Hiroshima
4709,Eox Xoe,Wollongong
4710,Eox Xoe,Anchorage
4711,Eox Xoe,Surat Thani
4712,Eox Xoe,Gothenburg
4713,Eox Xoe,Kanpur
4714,Eox Xoe,Agartala
4715,Eox Xoe,Gibraltar
4716,Eox Xoe,Detroit
4717,Eox Xoe,Kuwait City
4718,Eox Xoe,São Tomé
4719,Eox Xoe,Luxor
4720,Eox Xoe,Stockholm
4721,Eox Xoe,Tampere
4722,Eox Xoe,Mbabane
4723,Eox Xoe,Wollongong
4724,Eox Xoe,Ashgabat
4725,Eox Xoe,Monaco
4726,Eox Xoe,Mbabane
4727,Eox Xoe,Ljubljana
4728,Eox Xoe,Tallinn
4729,Eox Xoe,Pristina
4730,Eox Xoe,Puebla
4731,Eox Xoe,Maseru
4732,Eox Xoe,Bangkok
4733,Eox Xoe,Wollongong
4734,Eox Xoe,Makassar
4735,Eox Xoe,Jakarta
4736,Eox Xoe,Philadelphia
4737,Eox Xoe,Dibrugarh
4738,Eox Xoe,Santo Domingo
4739,Eox Xoe,Hanover
4740,Eox Xoe,Wellington
4741,Eox Xoe,Hong Kong
4742,Eox Xoe,Shenzhen
4743,Eox Xoe,Nukuʻalofa
4744,Eox Xoe,São Tomé
4745,Eox Xoe,San Francisco
4746,Eox Xoe,Pune
4747,Eox Xoe,Malé
4748,Eox Xoe,Columbus
4749,Eox Xoe,Taipei
4750,Eox Xoe,Antofagasta
4751,Eox Xoe,Incheon
4752,Eox Xoe,Yekaterinburg
4753,Eox Xoe,Road Town
4754,Eox Xoe,São Paulo
4755,Eox Xoe,Charlottetown
4756,Eox Xoe,Livingstone
4757,Eox Xoe,Leipzig
4758,Eox Xoe,Nouakchott
4759,Eox Xoe,Hong Kong
4760,Eox Xoe,Hamilton
4761,Eox Xoe,Helsinki
4762,Eox Xoe,Christchurch
4763,Eox Xoe,Detroit
4764,Eox Xoe,Munich
4765,Eox Xoe,Algiers
4766,Eox Xoe,Hobart
4767,Eox Xoe,Cleveland
4768,Eox Xoe,Jayapura
4769,Eox Xoe,Paris
4770,Eox Xoe,Labasa
4771,Eox Xoe,Rio Branco
4772,Eox Xoe,Fredericton
4773,Eox Xoe,Basse-Terre
4774,Eox Xoe,Perth
4775,Eox Xoe,Blantyre
4776,Eox Xoe,Ipoh
4777,Eox Xoe,Stockholm
4778,Eox Xoe,N'Djamena
4779,Eox Xoe,Innsbruck
4780,Eox Xoe,Agartala
4781,Eox Xoe,Palma
4782,Eox Xoe,Cuiabá
4783,Eox Xoe,Enugu
4784,Eox Xoe,Kharkiv
4785,Eox Xoe,Balikpapan
4786,Eox Xoe,Port Moresby
4787,Eox Xoe,Serekunda
4788,Eox Xoe,Wuhan
4789,Eox Xoe,Belfast
4790,Eox Xoe,Edinburgh
4791,Eox Xoe,Valdivia
4792,Eox Xoe,Gaziantep
4793,Eox Xoe,Memphis
4794,Eox Xoe,Juneau
4795,Eox Xoe,Port-au-Prince
4796,Eox Xoe,Kansas City
4797,Eox Xoe,Cardiff
4798,Eox Xoe,Samara
4799,Eox Xoe,Las Palmas de Gran Canaria
4800,Eox Xoe,Campo Grande
4801,Eox Xoe,Lahore
4802,Eox Xoe,Chicago
4803,Eox Xoe,São José dos Campos
4804,Eox Xoe,Sri Jayawardenapura-Kotte
4805,Eox Xoe,Kawasaki
4806,Eox Xoe,Ponta Delgada
4807,Eox Xoe,Valparaíso
4808,Eox Xoe,Kano
4809,Eox Xoe,Managua
4810,Eox Xoe,Buffalo
4811,Eox Xoe,Faisalabad
4812,Eox Xoe,Tripoli
4813,Eox Xoe,Daegu
4814,Eox Xoe,Adak
4815,Eox Xoe,Tabriz
4816,Eox Xoe,Kyoto
4817,Eox Xoe,Namangan
4818,Eox Xoe,Hanover
4819,Eox Xoe,Gdańsk
4820,Eox Xoe,Makati City
4821,Eox Xoe,Yellowknife
4822,Eox Xoe,Skopje
4823,Eox Xoe,Majuro
4824,Eox Xoe,Minsk
4825,Eox Xoe,Apia
4826,Eox Xoe,Nouméa
4827,Eox Xoe,Surat Thani
4828,Eox Xoe,Porto Alegre
4829,Eox Xoe,Invercargill
4830,Eox Xoe,Changchun
4831,Eox Xoe,Chihuahua
4832,Eox Xoe,Cairns
4833,Eox Xoe,Sarajevo
4834,Eox Xoe,Buenos Aires
4835,Eox Xoe,Skopje
4836,Eox Xoe,Tijuana
4837,Eox Xoe,Bogotá
4838,Eox Xoe,Dili
4839,Eox Xoe,Mexico City
4840,Eox Xoe,Lahore
4841,Eox Xoe,Yerevan
4842,Eox Xoe,Sucre
4843,Eox Xoe,Columbus
4844,Eox Xoe,Washington
4845,Eox Xoe,Barcelona
4846,Eox Xoe,Kandy
4847,Eox Xoe,Guayaquil
4848,Eox Xoe,Moroni
4849,Eox Xoe,Bamako
4850,Eox Xoe,Bamako
4851,Eox Xoe,St. Louis
4852,Eox Xoe,Shenyang
4853,Eox Xoe,Murmansk
4854,Eox Xoe,Nizhny Novgorod
4855,Eox Xoe,Honolulu
4856,Eox Xoe,Xining
4857,Eox Xoe,Chiang Mai
4858,Eox Xoe,Sucre
4859,Eox Xoe,Oslo
4860,Eox Xoe,Gaborone
4861,Eox Xoe,Petropavlovsk-Kamchatsky
4862,Eox Xoe,Seattle
4863,Eox Xoe,Riyadh
4864,Eox Xoe,Louisville
4865,Eox Xoe,Agartala
4866,Eox Xoe,São Tomé
4867,Eox Xoe,Batticaloa
4868,Eox Xoe,Bujumbura
4869,Eox Xoe,Amsterdam
4870,Eox Xoe,Douala
4871,Eox Xoe,Odessa
4872,Eox Xoe,Dammam
4873,Eox Xoe,Campinas
4874,Eox Xoe,Managua
4875,Eox Xoe,Stanley
4876,Eox Xoe,Bissau
4877,Eox Xoe,Wollongong
4878,Eox Xoe,Malacca Town
4879,Eox Xoe,Monrovia
4880,Eox Xoe,Kabul
4881,Eox Xoe,Seattle
4882,Eox Xoe,Geelong
4883,Eox Xoe,Lisbon
4884,Eox Xoe,Ilhéus
4885,Eox Xoe,Nanning
4886,Eox Xoe,Barranquilla
4887,Eox Xoe,Abu Dhabi
4888,Eox Xoe,Timbuktu
4889,Eox Xoe,Fortaleza
4890,Eox Xoe,Riga
4891,Eox Xoe,Turin
4892,Eox Xoe,Tel Aviv
4893,Eox Xoe,Puerto Williams
4894,Eox Xoe,Bratislava
4895,Eox Xoe,Patna
4896,Eox Xoe,Port Louis
4897,Eox Xoe,İzmir
4898,Eox Xoe,Kraków
4899,Eox Xoe,Pago Pago
4900,Eox Xoe,Agartala
4901,Eox Xoe,Saskatoon
4902,Eox Xoe,Lahore
4903,Eox Xoe,Kingstown
4904,Eox Xoe,Belize City
4905,Eox Xoe,Minsk
4906,Eox Xoe,Stockholm
4907,Eox Xoe,Punta Arenas
4908,Eox Xoe,Chuí
4909,Eox Xoe,Jamestown
4910,Eox Xoe,Durango
4911,Eox Xoe,Kandahar
4912,Eox Xoe,Hat Yai
4913,Eox Xoe,Beijing
4914,Eox Xoe,Lilongwe
4915,Eox Xoe,Rabat
4916,Eox Xoe,Chişinău
4917,Eox Xoe,Ludhiana
4918,Eox Xoe,Pristina
4919,Eox Xoe,Suva
4920,Eox Xoe,Antananarivo
4921,Eox Xoe,Adana
4922,Eox Xoe,Bratsk
4923,Eox Xoe,Shenzhen
4924,Eox Xoe,Kota Bharu
4925,Eox Xoe,Kiev
4926,Eox Xoe,Oklahoma City
4927,Eox Xoe,Kaliningrad
4928,Eox Xoe,Magadan
4929,Eox Xoe,Arequipa
4930,Eox Xoe,Lanzhou
4931,Eox Xoe,Sucre
4932,Eox Xoe,São Paulo
4933,Eox Xoe,Cairns
4934,Eox Xoe,Cardiff
4935,Eox Xoe,Jacksonville
4936,Eox Xoe,Amsterdam
4937,Eox Xoe,Port Blair
4938,Eox Xoe,Winnipeg
4939,Eox Xoe,Hagåtña
4940,Eox Xoe,Leeds
4941,Eox Xoe,Gaza
4942,Eox Xoe,Rosario
4943,Eox Xoe,Zanzibar City
4944,Eox Xoe,Monterrey
4945,Eox Xoe,Assis
4946,Eox Xoe,New Orleans
4947,Eox Xoe,New York City
4948,Eox Xoe,Port Moresby
4949,Eox Xoe,Virginia Beach
4950,Eox Xoe,Kinshasa
4951,Eox Xoe,Dibrugarh
4952,Eox Xoe,Ulan Bator
4953,Eox Xoe,Newcastle
4954,Eox Xoe,Alor Star
4955,Eox Xoe,Indianapolis
4956,Eox Xoe,Pattaya
4957,Eox Xoe,Geelong
4958,Eox Xoe,Managua
4959,Eox Xoe,Kuwait City
4960,Eox Xoe,Chennai
4961,Eox Xoe,Espoo
4962,Eox Xoe,Bandar Seri Begawan
4963,Eox Xoe,Antananarivo
4964,Eox Xoe,Monterrey
4965,Eox Xoe,Kyoto
4966,Eox Xoe,Saskatoon
4967,Eox Xoe,Riyadh
4968,Eox Xoe,Buenos Aires
4969,Eox Xoe,Darwin
4970,Eox Xoe,Adelaide
4971,Eox Xoe,Panama City
4972,Eox Xoe,Norilsk
4973,Eox Xoe,Port Blair
4974,Eox Xoe,Ilhéus
4975,Eox Xoe,Kansas City
4976,Eox Xoe,Rawalpindi
4977,Eox Xoe,Monrovia
4978,Eox Xoe,Faisalabad
4979,Eox Xoe,Belize City
4980,Eox Xoe,Monterrey
4981,Eox Xoe,Honolulu
4982,Eox Xoe,The Valley
4983,Eox Xoe,Albuquerque
4984,Eox Xoe,Kanpur
4985,Eox Xoe,Veracruz
4986,Eox Xoe,Mersin
4987,Eox Xoe,Durango
4988,Eox Xoe,South Tarawa
